2339017566931	1.0486604	6.4427967	7.156269
2339037708532	1.1300632	6.375759	7.2807674
2339057880651	1.079785	6.423643	7.2304893
2339077991735	1.0893618	6.5026517	7.2664022
2339098102819	1.0965444	6.2991447	7.2687964
2339118244421	1.103727	6.447585	7.240066
2339138355505	1.079785	6.3925185	7.201759
2339158497107	1.091756	6.43322	7.1826053
2339178638708	1.0510546	6.399701	7.1730285
2339198780310	1.0390835	6.481104	7.189788
2339218799841	1.0486604	6.4260373	7.285556
2339238941442	0.9911995	6.543353	7.225701
2339259083044	0.91937345	6.43322	7.2831616
2339279194128	0.9576807	6.4858923	7.204153
2339299305212	1.0079589	6.4619503	7.1993647
2339319446814	0.9696517	6.493075	7.1969705
2339339588415	1.0199299	6.4380083	7.1490865
2339359760534	0.94331545	6.5816603	7.086837
2339379871618	0.92655605	6.4427967	7.201759
2339400013220	0.93134445	6.4858923	7.2687964
2339420124304	1.0031705	6.5146227	7.2831616
2339440265905	1.043872	6.481104	7.1873937
2339460407507	1.0151415	6.43322	7.2328835
2339480518591	1.0486604	6.4380083	7.089231
2339500660192	1.079785	6.4380083	7.1873937
2339520771276	1.0199299	6.4260373	7.141904
2339540882360	1.0247183	6.4284315	7.237672
2339560993444	1.0654198	6.4643445	7.2185183
2339581135046	1.0247183	6.4523735	7.225701
2339601276648	1.091756	6.435614	7.290344
2339621418249	1.0342951	6.483498	7.2089415
2339641559851	0.9983821	6.4667387	7.2065473
2339661670935	0.9504981	6.447585	7.1969705
2339681812536	0.9744401	6.457162	7.216124
2339701954138	0.9888053	6.4763155	7.153875
2339722095739	0.9624691	6.4978633	7.1945763
2339742206823	1.0127473	6.4906807	7.1826053
2339762348425	1.0534488	6.5026517	7.1849995
2339782459509	0.9768343	6.5361705	7.1131735
2339802570593	0.9864111	6.397307	7.1395097
2339822681677	1.0079589	6.411672	7.21373
2339842792761	1.043872	6.4619503	7.1873937
2339862934362	1.103727	6.4906807	7.2352777
2339883045446	1.067814	6.459556	7.1730285
2339903156530	1.0749966	6.4188547	7.2424603
2339923267614	1.0031705	6.4667387	7.249643
2339943378698	1.0390835	6.435614	7.21373
2339963520300	1.0199299	6.4427967	7.21373
2339983661901	1.0103531	6.4380083	7.189788
2340003772985	1.0414777	6.459556	7.2089415
2340023884069	0.93134445	6.4619503	7.2209125
2340044025671	0.9672575	6.4978633	7.2927384
2340064167273	0.94810385	6.4882865	7.1490865
2340084278357	0.90261406	6.519411	7.1754227
2340104389441	0.9576807	6.531382	7.2065473
2340124531042	1.0247183	6.447585	7.1466923
2340144672644	0.91219085	6.373365	7.2185183
2340164783728	0.9648633	6.447585	7.321469
2340184894812	0.9504981	6.531382	7.33344
2340205036413	0.8882488	6.4260373	7.314286
2340225147497	0.9816227	6.4404025	7.249643
2340245289099	0.92416185	6.4547677	7.1634517
2340265430700	0.94570965	6.4643445	7.1873937
2340285572302	0.9624691	6.469133	7.1754227
2340305713903	0.9864111	6.435614	7.2352777
2340325855505	0.94810385	6.423643	7.21373
2340345966589	1.043872	6.3829417	7.2209125
2340366138708	1.0486604	6.4523735	7.299921
2340386219275	0.9504981	6.4547677	7.2592196
2340406330359	0.92416185	6.361394	7.1945763
2340426441442	0.9552865	6.4643445	7.2448545
2340446522009	0.9672575	6.459556	7.2209125
2340466694128	0.93613285	6.4739213	7.2592196
2340486805212	0.9600749	6.423643	7.225701
2340506916296	0.90021986	6.4763155	7.216124
2340527027380	0.8451532	6.481104	7.2185183
2340547168982	0.80684596	6.505046	7.2544312
2340567310583	0.7781156	6.5577183	7.204153
2340587421667	0.8619126	6.445191	7.1706343
2340607532751	0.8451532	6.457162	7.1395097
2340627643835	0.8882488	6.55293	7.1227503
2340647754919	0.81402856	6.4739213	7.2209125
2340667896521	0.8810662	6.481104	7.2352777
2340688038122	0.89064306	6.4547677	7.3071036
2340708179724	0.9648633	6.4547677	7.2664022
2340728321325	0.9935937	6.3805475	7.2065473
2340748462927	0.89543146	6.469133	7.2065473
2340768574011	0.93613285	6.5026517	7.204153
2340788715612	0.9504981	6.4020953	7.2089415
2340808857214	0.9504981	6.423643	7.2424603
2340828998816	0.9816227	6.4739213	7.228095
2340849109900	0.9768343	6.43322	7.2783732
2340869220984	0.9959879	6.540959	7.28795
2340889362585	0.94570965	6.4499793	7.2113357
2340909504187	0.9552865	6.4763155	7.1466923
2340929645788	0.94092125	6.4404025	7.1754227
2340949756872	0.9935937	6.4523735	7.180211
2340969898474	1.067814	6.4858923	7.1634517
2340990009558	1.0247183	6.4499793	7.1945763
2341010120642	1.0199299	6.4787097	7.1969705
2341030231726	0.89543146	6.4188547	7.165846
2341050342810	1.0199299	6.4523735	7.1849995
2341070484411	1.0319009	6.471527	7.177817
2341090626013	0.92895025	6.411672	7.16824
2341110737097	1.0103531	6.435614	7.1466923
2341130878698	0.94092125	6.493075	7.1873937
2341150989782	0.94092125	6.459556	7.1083846
2341171131384	0.92655605	6.4787097	7.216124
2341191272985	0.89543146	6.4643445	7.2352777
2341211353552	0.92176765	6.495469	7.2304893
2341231464636	0.9696517	6.495469	7.2472486
2341251575720	0.90740246	6.5098343	7.1634517
2341271717321	0.9528923	6.493075	7.204153
2341291828405	0.93134445	6.4882865	7.141904
2341311939489	0.9888053	6.4906807	7.1586633
2341332050573	1.0103531	6.421249	7.2472486
