1164601539773	0.2873042	3.3614593	9.040505
1164621528787	0.20829555	3.4859576	8.875306
1164641548318	-0.0023942017	3.8307228	8.889671
1164661567849	-0.19393034	4.6160207	9.100361
1164681587381	-1.3718776	6.0764837	8.961497
1164701606912	-2.5689783	10.189722	8.169016
1164721626443	-5.0158525	9.02614	8.176199
1164741645974	-5.580884	6.5505357	7.908048
1164761634988	-4.7500963	5.1547165	7.2448545
1164781654519	-4.307169	3.916914	7.0700774
1164801674051	-3.0909145	-3.1483753	6.421249
1164821663064	-1.5969325	-9.088389	5.861006
1164841682595	1.376666	-7.03177	2.3080103
1164861702127	3.1675289	-7.7907324	-1.4053963
1164881691140	4.0342298	-10.613496	-3.1124623
1164901710672	6.8306575	-11.880029	-7.2328835
1164921730203	9.066842	-10.896012	-16.127342
1164941719217	10.283096	-12.334928	-14.037205
1164961738748	5.33907	-10.5680065	-5.8346696
1164981758279	-1.8004397	-6.4643445	-8.305486
1165001747293	6.0740895	-3.7684734	-2.3942018
1165021736306	4.975151	-4.285621	-1.5011644
1165041755838	5.183447	-7.819463	0.6775591
1165061775369	7.1395097	-9.718064	-2.540248
1165081764383	11.815386	-20.276495	5.542577
1165101783914	8.238448	-19.342756	7.8386164
1165121772927	6.1746464	-8.520964	4.462792
1165141761941	5.7125654	-6.1004257	0.5770026
1165161781472	1.1228806	0.08619126	-11.463438
1165181801004	-0.2825158	4.4460325	-24.174255
1165201790017	-4.268862	2.5187001	-25.869349
1165221779031	0.90021986	2.7868507	-15.62456
1165241768045	6.742072	0.6536171	-13.560759
1165261757058	8.236053	-6.4044895	-8.7532015
1165281776590	10.78109	-8.815451	-3.265691
1165301765603	10.213664	-7.9104424	-6.9240313
1165321754617	8.995016	-28.500578	6.2488666
1165341743631	5.9926867	-21.957224	9.80665
1165361732644	2.2457612	-9.229648	5.094861
1165381782693	0.78050977	-1.5993267	-3.550601
1165401771707	-0.5674258	3.0023289	-17.006014
1165421791238	-10.776301	-0.5243302	-27.68176
1165441780252	1.6280571	5.3486466	-17.360357
1165461799783	0.7469909	5.0302176	-10.5704
1165481788797	1.7381904	-9.940725	-8.808268
1165501777810	7.699753	-10.067618	-10.517728
1165521797342	9.157822	-29.55642	1.2258313
1165541786355	6.8545995	-25.991453	5.686229
1165561805886	3.4883518	-10.067618	4.7022123
1165581825418	-0.06943185	0.4237737	-0.02873042
1165601844949	0.61770403	11.44189	-16.685192
1165621864480	-5.463568	-10.290278	-29.606699
1165641884011	0.80205756	0.58418524	-16.79772
1165661903543	3.1124623	11.669339	-10.903194
1165681923074	0.62967503	1.472434	-9.081207
1165701942605	1.6376339	-8.872911	-2.552219
1165721931619	4.5394063	-17.551893	4.10845
1165741981668	5.2049947	-31.376013	11.896789
1165761970681	0.39983168	-20.951658	11.956643
1165781990213	3.2130187	-15.478514	3.0502129
1165802009744	7.9702973	-7.9942393	-13.36204
1165821998758	6.6774287	-0.29927522	-5.5258174
1165841987771	4.3526587	-12.3516865	6.777985
1165862007302	0.6751649	-13.642161	5.269638
1165881996316	-1.1587936	-8.429984	7.1826053
1165901985330	-0.10295067	-8.1402855	7.61835
1165921974343	0.9600749	0.30166942	7.1059904
